fips,NAME,variable,median_income,moe
55071,"Manitowoc County, Wisconsin",B06011_001,31587,752
55073,"Marathon County, Wisconsin",B06011_001,32541,753
55075,"Marinette County, Wisconsin",B06011_001,28489,1493
55077,"Marquette County, Wisconsin",B06011_001,29801,1337
55078,"Menominee County, Wisconsin",B06011_001,25040,3344
55079,"Milwaukee County, Wisconsin",B06011_001,30767,266
55081,"Monroe County, Wisconsin",B06011_001,32439,1089
55083,"Oconto County, Wisconsin",B06011_001,33460,1229
55085,"Oneida County, Wisconsin",B06011_001,30078,1129
55087,"Outagamie County, Wisconsin",B06011_001,35361,676
55089,"Ozaukee County, Wisconsin",B06011_001,41139,1067
55091,"Pepin County, Wisconsin",B06011_001,31495,1161
55093,"Pierce County, Wisconsin",B06011_001,32507,964
55095,"Polk County, Wisconsin",B06011_001,32416,777
55097,"Portage County, Wisconsin",B06011_001,30889,711
55099,"Price County, Wisconsin",B06011_001,27895,2404
55101,"Racine County, Wisconsin",B06011_001,32139,519
55103,"Richland County, Wisconsin",B06011_001,29953,1336
55105,"Rock County, Wisconsin",B06011_001,31692,667
55107,"Rusk County, Wisconsin",B06011_001,27405,894
55109,"St. Croix County, Wisconsin",B06011_001,41976,929
55111,"Sauk County, Wisconsin",B06011_001,31721,519
55113,"Sawyer County, Wisconsin",B06011_001,28771,1714
55115,"Shawano County, Wisconsin",B06011_001,29959,750
55117,"Sheboygan County, Wisconsin",B06011_001,34336,923
55119,"Taylor County, Wisconsin",B06011_001,30942,857
55121,"Trempealeau County, Wisconsin",B06011_001,33307,815
55123,"Vernon County, Wisconsin",B06011_001,30086,941
55125,"Vilas County, Wisconsin",B06011_001,28983,1627
55127,"Walworth County, Wisconsin",B06011_001,31390,720
55129,"Washburn County, Wisconsin",B06011_001,28355,1431
55131,"Washington County, Wisconsin",B06011_001,40522,646
55133,"Waukesha County, Wisconsin",B06011_001,42100,564
55135,"Waupaca County, Wisconsin",B06011_001,32265,776
55137,"Waushara County, Wisconsin",B06011_001,29514,984
55139,"Winnebago County, Wisconsin",B06011_001,32300,630
55141,"Wood County, Wisconsin",B06011_001,31969,808
56001,"Albany County, Wyoming",B06011_001,24512,1605
56003,"Big Horn County, Wyoming",B06011_001,27376,2534
56005,"Campbell County, Wyoming",B06011_001,41063,2781
56007,"Carbon County, Wyoming",B06011_001,33086,2266
56009,"Converse County, Wyoming",B06011_001,34080,3087
56011,"Crook County, Wyoming",B06011_001,33152,2736
56013,"Fremont County, Wyoming",B06011_001,27664,1271
56015,"Goshen County, Wyoming",B06011_001,27444,1982
56017,"Hot Springs County, Wyoming",B06011_001,29453,4439
56019,"Johnson County, Wyoming",B06011_001,31230,4136
56021,"Laramie County, Wyoming",B06011_001,35183,1185
56023,"Lincoln County, Wyoming",B06011_001,33740,2714
56025,"Natrona County, Wyoming",B06011_001,34122,1463
56027,"Niobrara County, Wyoming",B06011_001,24583,4677
56029,"Park County, Wyoming",B06011_001,32019,1864
56031,"Platte County, Wyoming",B06011_001,27251,2831
56033,"Sheridan County, Wyoming",B06011_001,33561,2156
56035,"Sublette County, Wyoming",B06011_001,38395,9007
56037,"Sweetwater County, Wyoming",B06011_001,37211,2377
56039,"Teton County, Wyoming",B06011_001,43858,2129
56041,"Uinta County, Wyoming",B06011_001,32711,1747
56043,"Washakie County, Wyoming",B06011_001,31738,1899
56045,"Weston County, Wyoming",B06011_001,26203,3779
72001,"Adjuntas Municipio, Puerto Rico",B06011_001,NA,NA
72003,"Aguada Municipio, Puerto Rico",B06011_001,NA,NA
72005,"Aguadilla Municipio, Puerto Rico",B06011_001,NA,NA
72007,"Aguas Buenas Municipio, Puerto Rico",B06011_001,NA,NA
72009,"Aibonito Municipio, Puerto Rico",B06011_001,NA,NA
72011,"Añasco Municipio, Puerto Rico",B06011_001,NA,NA
72013,"Arecibo Municipio, Puerto Rico",B06011_001,NA,NA
72015,"Arroyo Municipio, Puerto Rico",B06011_001,NA,NA
72017,"Barceloneta Municipio, Puerto Rico",B06011_001,NA,NA
72019,"Barranquitas Municipio, Puerto Rico",B06011_001,NA,NA
72021,"Bayamón Municipio, Puerto Rico",B06011_001,NA,NA
72023,"Cabo Rojo Municipio, Puerto Rico",B06011_001,NA,NA
72025,"Caguas Municipio, Puerto Rico",B06011_001,NA,NA
72027,"Camuy Municipio, Puerto Rico",B06011_001,NA,NA
72029,"Canóvanas Municipio, Puerto Rico",B06011_001,NA,NA
72031,"Carolina Municipio, Puerto Rico",B06011_001,NA,NA
72033,"Cataño Municipio, Puerto Rico",B06011_001,NA,NA
72035,"Cayey Municipio, Puerto Rico",B06011_001,NA,NA
72037,"Ceiba Municipio, Puerto Rico",B06011_001,NA,NA
72039,"Ciales Municipio, Puerto Rico",B06011_001,NA,NA
72041,"Cidra Municipio, Puerto Rico",B06011_001,NA,NA
72043,"Coamo Municipio, Puerto Rico",B06011_001,NA,NA
72045,"Comerío Municipio, Puerto Rico",B06011_001,NA,NA
72047,"Corozal Municipio, Puerto Rico",B06011_001,NA,NA
72049,"Culebra Municipio, Puerto Rico",B06011_001,NA,NA
72051,"Dorado Municipio, Puerto Rico",B06011_001,NA,NA
72053,"Fajardo Municipio, Puerto Rico",B06011_001,NA,NA
72054,"Florida Municipio, Puerto Rico",B06011_001,NA,NA
72055,"Guánica Municipio, Puerto Rico",B06011_001,NA,NA
72057,"Guayama Municipio, Puerto Rico",B06011_001,NA,NA
72059,"Guayanilla Municipio, Puerto Rico",B06011_001,NA,NA
72061,"Guaynabo Municipio, Puerto Rico",B06011_001,NA,NA
72063,"Gurabo Municipio, Puerto Rico",B06011_001,NA,NA
72065,"Hatillo Municipio, Puerto Rico",B06011_001,NA,NA
72067,"Hormigueros Municipio, Puerto Rico",B06011_001,NA,NA
72069,"Humacao Municipio, Puerto Rico",B06011_001,NA,NA
72071,"Isabela Municipio, Puerto Rico",B06011_001,NA,NA
72073,"Jayuya Municipio, Puerto Rico",B06011_001,NA,NA
72075,"Juana Díaz Municipio, Puerto Rico",B06011_001,NA,NA
72077,"Juncos Municipio, Puerto Rico",B06011_001,NA,NA
72079,"Lajas Municipio, Puerto Rico",B06011_001,NA,NA
72081,"Lares Municipio, Puerto Rico",B06011_001,NA,NA
72083,"Las Marías Municipio, Puerto Rico",B06011_001,NA,NA
72085,"Las Piedras Municipio, Puerto Rico",B06011_001,NA,NA
72087,"Loíza Municipio, Puerto Rico",B06011_001,NA,NA
72089,"Luquillo Municipio, Puerto Rico",B06011_001,NA,NA
72091,"Manatí Municipio, Puerto Rico",B06011_001,NA,NA
72093,"Maricao Municipio, Puerto Rico",B06011_001,NA,NA
72095,"Maunabo Municipio, Puerto Rico",B06011_001,NA,NA
72097,"Mayagüez Municipio, Puerto Rico",B06011_001,NA,NA
72099,"Moca Municipio, Puerto Rico",B06011_001,NA,NA
72101,"Morovis Municipio, Puerto Rico",B06011_001,NA,NA
72103,"Naguabo Municipio, Puerto Rico",B06011_001,NA,NA
72105,"Naranjito Municipio, Puerto Rico",B06011_001,NA,NA
72107,"Orocovis Municipio, Puerto Rico",B06011_001,NA,NA
72109,"Patillas Municipio, Puerto Rico",B06011_001,NA,NA
72111,"Peñuelas Municipio, Puerto Rico",B06011_001,NA,NA
72113,"Ponce Municipio, Puerto Rico",B06011_001,NA,NA
72115,"Quebradillas Municipio, Puerto Rico",B06011_001,NA,NA
72117,"Rincón Municipio, Puerto Rico",B06011_001,NA,NA
72119,"Río Grande Municipio, Puerto Rico",B06011_001,NA,NA
72121,"Sabana Grande Municipio, Puerto Rico",B06011_001,NA,NA
72123,"Salinas Municipio, Puerto Rico",B06011_001,NA,NA
72125,"San Germán Municipio, Puerto Rico",B06011_001,NA,NA
72127,"San Juan Municipio, Puerto Rico",B06011_001,NA,NA
72129,"San Lorenzo Municipio, Puerto Rico",B06011_001,NA,NA
72131,"San Sebastián Municipio, Puerto Rico",B06011_001,NA,NA
72133,"Santa Isabel Municipio, Puerto Rico",B06011_001,NA,NA
72135,"Toa Alta Municipio, Puerto Rico",B06011_001,NA,NA
72137,"Toa Baja Municipio, Puerto Rico",B06011_001,NA,NA
72139,"Trujillo Alto Municipio, Puerto Rico",B06011_001,NA,NA
72141,"Utuado Municipio, Puerto Rico",B06011_001,NA,NA
72143,"Vega Alta Municipio, Puerto Rico",B06011_001,NA,NA
72145,"Vega Baja Municipio, Puerto Rico",B06011_001,NA,NA
72147,"Vieques Municipio, Puerto Rico",B06011_001,NA,NA
72149,"Villalba Municipio, Puerto Rico",B06011_001,NA,NA
72151,"Yabucoa Municipio, Puerto Rico",B06011_001,NA,NA
72153,"Yauco Municipio, Puerto Rico",B06011_001,NA,NA
